tmsp,country,amount,success,PSP,3D_secured,card
2024-01-03 02:02:44,Austria,346.02,1,PSP5,0,Platinum
2024-01-03 02:11:45,Spain,350.42,0,PSP5,0,Master
2024-01-03 02:13:46,Spain,452.27,0,PSP3,0,Gold
2024-01-03 02:14:17,Spain,452.27,0,PSP3,0,Gold
2024-01-03 02:24:13,France,415.95,1,PSP1,1,Platinum
2024-01-03 02:25:40,Austria,124.61,1,PSP4,1,Visa
2024-01-03 02:25:55,Austria,165.47,1,PSP3,0,Master
2024-01-03 02:29:59,Spain,68.46,0,PSP5,0,Platinum
2024-01-03 02:32:31,Germany,46.84,1,PSP5,1,Platinum
2024-01-03 02:35:37,France,356.41,0,PSP3,1,Master
2024-01-03 02:53:54,Austria,93.21,1,PSP3,0,Master
2024-01-03 02:59:57,Spain,195.11,1,PSP1,1,Visa
2024-01-03 03:03:12,Spain,183.35,0,PSP3,0,Master
2024-01-03 03:14:44,Germany,99.56,0,PSP2,0,Gold
2024-01-03 03:26:00,Germany,373.01,1,PSP5,1,Master
2024-01-03 03:40:55,Austria,471.92,0,PSP3,1,Master
2024-01-03 03:48:49,Germany,107.58,0,PSP5,1,Gold
2024-01-03 03:50:10,Germany,375.34,0,PSP4,0,Master
2024-01-03 03:58:25,Spain,290.18,0,PSP1,0,Platinum
2024-01-03 03:58:50,Spain,290.18,0,PSP1,0,Platinum
2024-01-03 03:59:18,Spain,290.18,0,PSP1,0,Platinum
2024-01-03 03:59:46,Germany,227.13,0,PSP5,0,Platinum
2024-01-03 04:02:19,France,328.53,1,PSP2,0,Visa
2024-01-03 04:03:49,Germany,462.12,0,PSP3,0,Platinum
2024-01-03 04:07:09,Germany,100.16,0,PSP2,1,Master
2024-01-03 04:10:41,Austria,188.06,0,PSP1,1,Master
2024-01-03 04:53:53,Germany,308.54,1,PSP3,0,Platinum
2024-01-03 05:04:37,Austria,303.23,1,PSP5,1,Platinum
2024-01-03 05:10:30,Germany,452.64,0,PSP2,0,Master
2024-01-03 05:18:53,France,227.13,1,PSP4,0,Gold
2024-01-03 05:22:23,Austria,305.34,0,PSP5,0,Visa
2024-01-03 05:24:22,Germany,493.91,0,PSP1,1,Master
2024-01-03 05:30:34,Spain,399.28,1,PSP4,0,Visa
2024-01-03 05:30:48,Austria,299.23,0,PSP2,0,Visa
2024-01-03 05:33:06,Austria,28.05,1,PSP5,1,Visa
2024-01-03 05:43:24,Austria,176.39,1,PSP2,0,Platinum
2024-01-03 06:05:07,Spain,153.42,0,PSP5,0,Platinum
2024-01-03 06:05:36,Austria,177.76,1,PSP3,0,Master
2024-01-03 06:12:28,Germany,317.11,0,PSP5,1,Platinum
2024-01-03 06:13:01,Germany,317.11,0,PSP5,1,Platinum
2024-01-03 06:17:10,Germany,301.28,0,PSP5,1,Visa
2024-01-03 06:31:29,Spain,448.42,0,PSP5,0,Gold
2024-01-03 06:36:13,Spain,272.02,0,PSP3,1,Visa
2024-01-03 06:45:19,France,181.11,0,PSP4,0,Visa
2024-01-03 07:01:08,Spain,61.32,1,PSP5,0,Visa
2024-01-03 07:03:29,Austria,274.77,1,PSP2,0,Gold
2024-01-03 07:14:39,Austria,35.85,1,PSP5,0,Master
2024-01-03 07:28:11,Spain,177.05,0,PSP4,1,Gold
2024-01-03 07:28:23,Spain,177.05,0,PSP4,1,Gold
2024-01-03 07:28:52,Spain,177.05,0,PSP4,1,Gold
2024-01-03 07:28:53,Spain,177.05,0,PSP4,1,Gold
2024-01-03 07:29:41,Germany,20.87,1,PSP1,1,Master
2024-01-03 07:31:43,Spain,123.09,0,PSP5,0,Gold
2024-01-03 07:34:59,France,249.78,0,PSP2,1,Master
2024-01-03 07:35:12,France,249.78,0,PSP2,1,Master
2024-01-03 07:35:15,France,249.78,0,PSP2,1,Master
2024-01-03 07:35:28,France,249.78,0,PSP2,1,Master
2024-01-03 07:44:41,Spain,193.88,1,PSP3,0,Master
2024-01-03 07:55:48,Germany,93.48,0,PSP5,0,Platinum
2024-01-03 07:56:09,Germany,93.48,0,PSP5,0,Platinum
2024-01-03 07:56:27,Germany,93.48,0,PSP5,0,Platinum
2024-01-03 07:59:43,Germany,268.69,1,PSP4,0,Visa
2024-01-03 08:34:40,Germany,422.13,1,PSP1,1,Platinum
2024-01-03 08:46:39,Spain,250.7,1,PSP2,0,Platinum
2024-01-03 08:54:56,Germany,217.21,1,PSP4,0,Master
2024-01-03 09:25:44,Austria,495.53,1,PSP3,1,Visa
2024-01-03 09:29:43,Spain,402.07,0,PSP5,1,Gold
2024-01-03 09:37:03,France,116.95,1,PSP3,1,Gold
2024-01-03 09:38:27,Germany,124.83,0,PSP4,0,Gold
2024-01-03 09:38:36,Germany,124.83,0,PSP4,0,Gold
2024-01-03 09:38:38,Germany,124.83,0,PSP4,0,Gold
2024-01-03 09:38:40,Germany,124.83,0,PSP4,0,Gold
2024-01-03 10:02:03,Spain,284.17,0,PSP3,0,Visa
2024-01-03 10:19:58,France,210.47,1,PSP2,0,Master
2024-01-03 10:31:02,France,391.76,0,PSP2,0,Gold
2024-01-03 10:38:34,Austria,44.81,1,PSP5,1,Platinum
2024-01-03 11:05:08,Spain,108.04,1,PSP4,0,Gold
2024-01-03 11:19:18,France,455.05,0,PSP4,0,Gold
2024-01-03 11:19:24,France,455.05,0,PSP4,0,Gold
2024-01-03 11:19:51,France,455.05,0,PSP4,0,Gold
2024-01-03 11:19:57,France,455.05,0,PSP4,0,Gold
2024-01-03 11:40:06,Germany,368.11,1,PSP5,1,Master
2024-01-03 11:43:57,Spain,371.37,0,PSP2,1,Master
2024-01-03 11:50:36,Spain,85.74,1,PSP3,1,Visa
2024-01-03 11:55:59,Austria,211.04,0,PSP4,1,Visa
2024-01-03 12:07:22,Austria,117.06,1,PSP1,0,Platinum
2024-01-03 12:15:57,Austria,25.37,0,PSP2,0,Gold
2024-01-03 12:21:12,Germany,443.49,1,PSP5,0,Gold
2024-01-03 12:28:49,Spain,494.57,0,PSP4,1,Visa
2024-01-03 12:32:23,Austria,365.65,0,PSP2,1,Master
2024-01-03 12:32:36,Austria,365.65,0,PSP2,1,Master
2024-01-03 12:32:43,Austria,365.65,0,PSP2,1,Master
2024-01-03 12:33:15,Austria,365.65,0,PSP2,1,Master
2024-01-03 12:47:51,Germany,319.18,1,PSP2,0,Platinum
2024-01-03 12:49:49,Germany,55.37,0,PSP1,1,Gold
2024-01-03 12:50:09,Austria,462.2,0,PSP5,0,Master
2024-01-03 12:50:18,Germany,55.37,0,PSP1,1,Gold
2024-01-03 12:50:28,Germany,55.37,0,PSP1,1,Gold
2024-01-03 12:50:44,Germany,55.37,0,PSP1,1,Gold
2024-01-03 12:54:05,Spain,415.43,1,PSP3,0,Platinum
2024-01-03 13:02:51,France,99.54,0,PSP3,1,Gold
2024-01-03 13:03:03,France,99.54,0,PSP3,1,Gold
2024-01-03 13:03:50,France,99.54,0,PSP3,1,Gold
2024-01-03 13:03:50,France,99.54,0,PSP3,1,Gold
2024-01-03 13:15:40,France,376.23,1,PSP3,0,Visa
2024-01-03 13:21:11,France,446.74,0,PSP2,0,Visa
2024-01-03 13:21:30,France,446.74,0,PSP2,0,Visa
2024-01-03 13:22:07,France,446.74,0,PSP2,0,Visa
2024-01-03 13:27:02,Spain,142.41,1,PSP3,0,Master
2024-01-03 13:42:41,France,375.24,0,PSP4,0,Gold
2024-01-03 13:51:25,Germany,40.97,0,PSP2,1,Platinum
2024-01-03 13:52:40,Spain,228.04,0,PSP1,1,Visa
2024-01-03 14:01:33,Austria,371.32,1,PSP5,0,Platinum
2024-01-03 14:07:52,Germany,377.85,0,PSP3,1,Platinum
2024-01-03 14:07:56,Germany,377.85,0,PSP3,1,Platinum
2024-01-03 14:08:19,Germany,377.85,0,PSP3,1,Platinum
2024-01-03 14:08:54,France,317.27,1,PSP5,0,Gold
2024-01-03 14:26:09,Spain,212.61,1,PSP1,0,Master
2024-01-03 14:32:37,Germany,415.75,0,PSP3,1,Gold
2024-01-03 14:32:54,Germany,415.75,0,PSP3,1,Gold
2024-01-03 14:47:10,Germany,163.17,0,PSP1,1,Visa
2024-01-03 14:47:49,Germany,163.17,0,PSP1,1,Visa
2024-01-03 14:48:09,Germany,163.17,0,PSP1,1,Visa
2024-01-03 15:05:25,Germany,481.25,0,PSP2,1,Visa
2024-01-03 15:17:58,Spain,32.58,1,PSP3,0,Platinum
2024-01-03 15:21:50,France,399.05,1,PSP3,0,Visa
2024-01-03 15:25:35,Spain,303.93,1,PSP5,1,Master
2024-01-03 15:33:14,Austria,121.92,0,PSP4,0,Master
2024-01-03 15:36:13,Germany,122.13,0,PSP5,1,Visa
2024-01-03 15:36:24,Germany,122.13,0,PSP5,1,Visa
2024-01-03 15:37:33,Germany,386.52,1,PSP3,1,Visa
2024-01-03 15:39:46,Germany,134.2,1,PSP3,1,Visa
2024-01-03 15:42:01,Spain,128.64,0,PSP2,0,Platinum
2024-01-03 16:11:00,Germany,394.3,1,PSP4,0,Platinum
2024-01-03 16:26:01,France,250.13,1,PSP5,1,Visa
2024-01-03 16:26:30,Germany,305.39,0,PSP1,0,Gold
2024-01-03 16:29:11,Austria,204.33,1,PSP3,1,Master
2024-01-03 16:40:46,France,439.84,1,PSP5,0,Master
2024-01-03 16:49:32,Germany,113.94,1,PSP4,1,Platinum
2024-01-03 16:55:16,France,414.57,0,PSP5,0,Gold
2024-01-03 17:01:02,France,285.29,0,PSP2,0,Master
2024-01-03 17:04:05,Spain,270.47,1,PSP1,1,Gold
2024-01-03 17:09:43,Austria,441.9,1,PSP4,0,Platinum
2024-01-03 17:21:35,Spain,423.17,1,PSP5,0,Platinum
2024-01-03 17:22:46,Spain,402.68,0,PSP3,0,Master
2024-01-03 17:22:53,Spain,402.68,0,PSP3,0,Master
2024-01-03 17:23:37,Spain,402.68,0,PSP3,0,Master
2024-01-03 17:24:08,Spain,52.8,0,PSP2,0,Platinum
2024-01-03 17:59:36,Austria,422.18,1,PSP5,0,Gold
2024-01-03 18:21:49,Austria,48.03,1,PSP1,1,Platinum
2024-01-03 18:23:16,Austria,246.09,0,PSP4,0,Visa
2024-01-03 18:23:58,Austria,246.09,0,PSP4,0,Visa
2024-01-03 18:24:14,Austria,246.09,0,PSP4,0,Visa
2024-01-03 18:24:15,Austria,246.09,0,PSP4,0,Visa
2024-01-03 18:27:42,Spain,113.33,1,PSP5,0,Platinum
2024-01-03 18:32:38,Germany,89.01,0,PSP1,1,Gold
2024-01-03 18:33:30,Spain,270.29,0,PSP1,0,Gold
2024-01-03 18:38:31,Spain,322.98,0,PSP5,1,Gold
2024-01-03 18:38:59,Spain,322.98,0,PSP5,1,Gold
2024-01-03 18:39:21,Spain,322.98,0,PSP5,1,Gold
2024-01-03 18:39:30,Spain,322.98,0,PSP5,1,Gold
2024-01-03 18:47:35,Spain,280.36,1,PSP3,0,Visa
2024-01-03 19:01:18,Austria,480.69,1,PSP4,0,Visa
2024-01-03 19:19:32,France,184.8,1,PSP3,0,Platinum
2024-01-03 19:51:59,Austria,104.97,1,PSP1,1,Platinum
2024-01-03 19:54:10,Germany,142.11,0,PSP1,0,Visa
2024-01-03 19:55:52,Spain,17.37,1,PSP5,1,Visa
2024-01-03 20:16:05,Germany,107.79,1,PSP2,1,Master
2024-01-03 20:28:53,Austria,94.78,0,PSP2,0,Platinum
2024-01-03 20:48:46,Germany,326.29,1,PSP5,0,Master
2024-01-03 20:50:28,Germany,424.78,0,PSP5,1,Platinum
2024-01-03 20:55:48,Spain,356.03,0,PSP5,1,Visa
2024-01-03 21:03:50,Austria,418.92,1,PSP1,0,Master
2024-01-03 21:07:23,Spain,241.01,1,PSP3,0,Platinum
2024-01-03 21:09:34,Austria,332.22,1,PSP3,1,Master
2024-01-03 21:11:06,France,89.08,1,PSP2,1,Platinum
2024-01-03 21:14:54,France,174.46,1,PSP2,1,Visa
2024-01-03 21:17:54,France,238.62,0,PSP5,1,Platinum
2024-01-03 21:28:00,Spain,74.16,0,PSP4,0,Platinum
2024-01-03 21:39:21,France,27.17,1,PSP3,1,Gold
2024-01-03 21:57:42,France,117.07,1,PSP5,1,Platinum
2024-01-03 22:15:19,Spain,248.41,1,PSP5,1,Gold
2024-01-03 22:31:01,Spain,436.55,1,PSP3,0,Master
2024-01-03 22:33:23,Austria,345.46,1,PSP5,0,Master
2024-01-03 22:38:34,Austria,435.97,0,PSP3,1,Master
2024-01-03 22:39:32,Austria,255.77,0,PSP4,1,Master
2024-01-03 22:39:43,Spain,278.77,1,PSP4,0,Gold
2024-01-03 22:39:55,Spain,381.88,0,PSP2,1,Gold
2024-01-03 22:45:20,Spain,194.03,1,PSP1,1,Master
2024-01-03 23:09:44,Germany,295.5,1,PSP1,1,Visa
2024-01-03 23:10:24,France,41.84,1,PSP5,0,Gold
2024-01-03 23:26:33,Spain,23.44,0,PSP4,0,Platinum
2024-01-03 23:56:02,Spain,363.63,0,PSP5,0,Master
2024-01-03 23:59:55,Austria,442.04,0,PSP5,0,Master
2024-01-04 00:14:01,France,417.18,0,PSP5,0,Master
2024-01-04 00:27:01,Germany,189.61,1,PSP3,0,Visa
2024-01-04 00:35:37,France,395.46,0,PSP4,0,Visa
2024-01-04 00:37:55,Spain,219.19,0,PSP1,1,Master
2024-01-04 00:38:02,Spain,219.19,0,PSP1,1,Master
2024-01-04 00:38:46,Spain,219.19,0,PSP1,1,Master
2024-01-04 00:38:49,Spain,219.19,0,PSP1,1,Master
2024-01-04 00:39:37,Germany,369.58,1,PSP5,0,Visa
2024-01-04 01:01:01,Austria,262.1,0,PSP1,1,Master
2024-01-04 01:01:02,Germany,410.19,1,PSP5,0,Master
2024-01-04 01:04:12,Spain,451.13,0,PSP2,1,Gold
2024-01-04 01:06:06,Spain,38.43,0,PSP4,1,Master
2024-01-04 01:33:54,Germany,358.8,0,PSP5,1,Master
2024-01-04 01:34:27,Germany,358.8,0,PSP5,1,Master
2024-01-04 01:34:40,Germany,358.8,0,PSP5,1,Master
2024-01-04 02:03:08,Austria,374.38,0,PSP3,1,Master
2024-01-04 02:11:46,Spain,275.32,1,PSP2,1,Platinum
2024-01-04 02:20:11,Spain,225.91,0,PSP4,1,Gold
2024-01-04 02:37:58,Austria,258.86,0,PSP2,1,Gold
2024-01-04 02:46:38,Germany,295.81,1,PSP3,1,Gold
2024-01-04 02:52:42,Germany,381.26,0,PSP3,0,Master
2024-01-04 03:02:27,France,445.6,1,PSP1,1,Master
2024-01-04 03:07:57,France,296.78,1,PSP2,0,Platinum
2024-01-04 03:11:11,Austria,193.05,0,PSP2,0,Master
2024-01-04 03:30:02,Germany,433.68,0,PSP4,0,Visa
2024-01-04 03:30:09,Germany,433.68,0,PSP4,0,Visa
2024-01-04 03:30:13,Germany,433.68,0,PSP4,0,Visa
2024-01-04 03:30:26,Germany,433.68,0,PSP4,0,Visa
2024-01-04 03:39:17,Germany,465.97,1,PSP3,1,Gold
2024-01-04 03:54:15,Spain,58.45,1,PSP4,1,Gold
2024-01-04 04:09:12,Spain,19.44,0,PSP5,1,Gold
2024-01-04 04:09:26,Spain,19.44,0,PSP5,1,Gold
2024-01-04 04:12:55,Austria,336.38,0,PSP4,1,Master
2024-01-04 04:39:15,France,383.16,1,PSP3,0,Platinum
2024-01-04 05:09:42,Austria,193.34,0,PSP5,1,Master
2024-01-04 05:16:57,Germany,201.71,1,PSP2,0,Visa
2024-01-04 05:24:58,Austria,8.6,1,PSP5,0,Gold
2024-01-04 05:36:06,Spain,142.56,1,PSP5,0,Visa
2024-01-04 05:37:28,Spain,376.81,1,PSP5,0,Master
2024-01-04 05:38:50,Austria,83.88,0,PSP2,0,Platinum
2024-01-04 05:46:52,Germany,84.89,1,PSP2,0,Gold
2024-01-04 05:58:38,Spain,91.29,1,PSP3,1,Platinum
2024-01-04 06:15:30,Austria,155.1,0,PSP2,0,Gold
2024-01-04 06:15:54,Austria,155.1,0,PSP2,0,Gold
2024-01-04 06:17:38,France,140.05,0,PSP3,1,Gold
2024-01-04 06:40:40,Austria,427.69,0,PSP3,0,Visa
2024-01-04 06:52:16,Austria,179.42,1,PSP2,0,Master
2024-01-04 06:53:13,France,180.13,1,PSP5,1,Master
2024-01-04 07:07:48,Austria,424.37,1,PSP5,0,Master
2024-01-04 07:21:29,Germany,51.88,1,PSP1,1,Platinum
2024-01-04 07:22:47,Germany,337.46,0,PSP4,0,Master
2024-01-04 07:23:13,Germany,337.46,0,PSP4,0,Master
2024-01-04 07:28:58,Germany,286.66,1,PSP2,0,Master
2024-01-04 07:33:00,France,187.37,0,PSP5,0,Visa
2024-01-04 07:37:38,France,170.82,1,PSP1,1,Platinum
2024-01-04 07:54:58,Austria,118.6,0,PSP4,1,Gold
2024-01-04 07:57:58,France,466.87,0,PSP1,1,Platinum
2024-01-04 08:05:23,Spain,19.41,1,PSP4,0,Platinum
2024-01-04 08:07:35,France,155.27,1,PSP4,0,Platinum
2024-01-04 08:37:43,Austria,72.16,1,PSP5,0,Platinum
2024-01-04 08:38:14,Spain,79.32,1,PSP1,0,Gold
2024-01-04 08:45:38,Spain,303.16,0,PSP2,0,Master
2024-01-04 08:59:18,Germany,208.5,1,PSP5,0,Visa
2024-01-04 09:01:36,Austria,194.75,1,PSP4,1,Master
2024-01-04 09:12:25,Spain,145.0,0,PSP3,1,Master
2024-01-04 09:13:07,Spain,145.0,0,PSP3,1,Master
2024-01-04 09:23:11,Spain,70.37,1,PSP1,1,Gold
2024-01-04 09:27:33,Austria,431.88,1,PSP4,1,Platinum
2024-01-04 09:46:27,Germany,292.04,1,PSP2,0,Platinum
2024-01-04 09:47:25,France,410.86,0,PSP4,1,Platinum
2024-01-04 09:48:03,Austria,62.95,0,PSP1,0,Platinum
2024-01-04 09:50:36,Germany,13.56,0,PSP5,1,Gold
2024-01-04 09:52:24,Spain,23.09,0,PSP4,1,Visa
2024-01-04 10:10:08,Austria,480.51,1,PSP1,0,Visa
2024-01-04 10:14:50,France,297.03,0,PSP2,1,Master
2024-01-04 10:16:01,Germany,369.93,1,PSP4,1,Visa
2024-01-04 10:28:51,Spain,31.32,0,PSP4,1,Master
2024-01-04 10:29:22,France,244.83,1,PSP5,0,Gold
2024-01-04 10:32:44,Spain,339.02,1,PSP1,0,Gold
2024-01-04 10:37:53,France,361.31,0,PSP3,0,Visa
2024-01-04 10:42:02,France,468.95,1,PSP3,0,Gold
2024-01-04 11:13:53,France,56.36,0,PSP5,1,Gold
2024-01-04 11:19:26,Spain,203.69,0,PSP5,0,Master
2024-01-04 11:34:40,Spain,408.39,0,PSP1,1,Master
2024-01-04 11:34:51,Spain,408.39,0,PSP1,1,Master
2024-01-04 11:35:32,Spain,408.39,0,PSP1,1,Master
2024-01-04 11:53:03,Austria,57.64,1,PSP4,0,Visa
2024-01-04 11:55:42,Austria,291.85,0,PSP1,1,Gold
2024-01-04 11:56:19,Germany,323.13,0,PSP4,0,Visa
2024-01-04 12:00:20,Spain,324.81,1,PSP4,1,Gold
2024-01-04 12:12:22,Spain,194.12,0,PSP3,1,Master
2024-01-04 12:12:35,Spain,194.12,0,PSP3,1,Master
2024-01-04 12:13:00,Spain,194.12,0,PSP3,1,Master
2024-01-04 12:15:33,France,166.06,0,PSP2,0,Platinum
2024-01-04 12:26:40,Germany,71.53,0,PSP5,1,Master
2024-01-04 12:37:23,Spain,109.31,0,PSP4,1,Gold
2024-01-04 12:37:52,Spain,109.31,0,PSP4,1,Gold
2024-01-04 12:51:54,Austria,24.83,0,PSP3,1,Visa
2024-01-04 13:08:18,France,491.68,1,PSP5,0,Platinum
2024-01-04 13:17:03,Germany,172.07,0,PSP3,0,Master
2024-01-04 13:19:19,Germany,404.28,1,PSP2,0,Master
2024-01-04 13:24:16,France,194.09,1,PSP5,0,Master
2024-01-04 13:24:24,Spain,426.06,0,PSP4,0,Platinum
2024-01-04 13:29:13,Austria,118.17,1,PSP1,1,Gold
2024-01-04 13:29:42,Austria,281.96,0,PSP1,0,Master
2024-01-04 13:29:48,Austria,281.96,0,PSP1,0,Master
2024-01-04 13:31:29,Germany,251.08,1,PSP5,0,Platinum
2024-01-04 13:36:22,Germany,170.59,0,PSP1,1,Visa
2024-01-04 13:49:26,France,136.56,1,PSP4,0,Visa
2024-01-04 13:53:26,France,332.11,0,PSP3,0,Gold
2024-01-04 13:57:46,Austria,491.35,0,PSP2,0,Platinum
2024-01-04 14:03:59,France,402.72,0,PSP4,1,Gold
2024-01-04 14:10:33,France,443.76,1,PSP5,0,Visa
2024-01-04 14:23:11,Austria,312.1,1,PSP5,1,Platinum
2024-01-04 14:42:33,Austria,36.84,0,PSP1,1,Gold
2024-01-04 14:50:57,Austria,433.43,1,PSP3,0,Platinum
2024-01-04 14:52:48,Austria,315.36,1,PSP1,1,Platinum
2024-01-04 15:04:31,Spain,322.62,1,PSP3,1,Platinum
2024-01-04 15:16:27,Germany,382.8,1,PSP2,0,Gold
2024-01-04 15:19:12,Austria,477.64,0,PSP2,0,Platinum
2024-01-04 15:19:16,Austria,477.64,0,PSP2,0,Platinum
2024-01-04 15:19:54,Austria,477.64,0,PSP2,0,Platinum
2024-01-04 15:47:23,Spain,365.14,1,PSP2,1,Gold
2024-01-04 15:49:05,France,311.16,1,PSP2,1,Platinum
2024-01-04 16:17:14,Spain,100.07,0,PSP5,0,Master
2024-01-04 16:26:48,France,367.52,0,PSP4,1,Platinum
2024-01-04 16:37:10,Austria,436.88,0,PSP5,1,Master
2024-01-04 16:46:58,Spain,219.57,0,PSP3,1,Platinum
2024-01-04 16:47:11,Spain,219.57,0,PSP3,1,Platinum
2024-01-04 16:47:30,Germany,206.15,1,PSP2,1,Gold
2024-01-04 16:47:50,Spain,219.57,0,PSP3,1,Platinum
2024-01-04 17:10:43,Germany,194.07,0,PSP3,1,Gold
2024-01-04 17:10:54,Spain,477.57,1,PSP2,1,Master
2024-01-04 17:30:39,Germany,61.46,0,PSP2,0,Gold
2024-01-04 17:30:54,Germany,61.46,0,PSP2,0,Gold
2024-01-04 17:30:58,Germany,61.46,0,PSP2,0,Gold
2024-01-04 17:46:04,Austria,133.35,0,PSP5,1,Master
2024-01-04 17:46:11,Austria,133.35,0,PSP5,1,Master
2024-01-04 17:46:41,Austria,133.35,0,PSP5,1,Master
2024-01-04 18:11:09,Spain,298.32,1,PSP3,1,Gold
2024-01-04 18:24:29,France,304.02,0,PSP3,1,Master
2024-01-04 18:52:22,Austria,484.67,0,PSP3,1,Platinum
2024-01-04 19:08:58,Austria,364.51,1,PSP3,1,Platinum
2024-01-04 19:12:37,Germany,422.23,1,PSP1,1,Gold
2024-01-04 19:16:39,France,418.8,0,PSP3,1,Platinum
2024-01-04 19:16:51,France,407.17,0,PSP4,0,Master
2024-01-04 19:17:24,France,407.17,0,PSP4,0,Master
2024-01-04 19:17:40,France,46.28,1,PSP3,1,Gold
2024-01-04 19:18:33,Germany,313.52,0,PSP1,1,Visa
2024-01-04 19:23:10,Germany,471.19,0,PSP1,0,Platinum
2024-01-04 19:27:10,Spain,92.92,1,PSP4,0,Gold
2024-01-04 19:35:59,Germany,38.28,1,PSP1,0,Gold
2024-01-04 19:42:50,France,193.13,1,PSP5,1,Gold
2024-01-04 19:56:21,Austria,236.46,1,PSP5,1,Gold
2024-01-04 20:33:37,Spain,10.17,0,PSP2,0,Gold
2024-01-04 20:33:37,Spain,10.17,0,PSP2,0,Gold
2024-01-04 20:34:14,Spain,236.33,0,PSP2,0,Master
2024-01-04 20:34:20,Spain,10.17,0,PSP2,0,Gold
2024-01-04 20:34:28,Spain,10.17,0,PSP2,0,Gold
2024-01-04 20:36:13,Austria,185.24,0,PSP5,0,Platinum
2024-01-04 20:38:33,Austria,319.31,0,PSP5,1,Gold
2024-01-04 20:44:03,Spain,104.49,0,PSP4,0,Platinum
2024-01-04 20:44:18,Spain,104.49,0,PSP4,0,Platinum
2024-01-04 20:44:33,Spain,104.49,0,PSP4,0,Platinum
2024-01-04 20:44:55,Spain,104.49,0,PSP4,0,Platinum
2024-01-04 20:49:50,Spain,188.91,0,PSP5,1,Gold
2024-01-04 20:52:10,Spain,83.75,0,PSP1,0,Gold
2024-01-04 21:07:16,Austria,79.21,1,PSP4,1,Platinum
2024-01-04 21:08:49,Germany,163.72,1,PSP4,0,Gold
2024-01-04 21:09:34,France,91.06,0,PSP1,0,Master
2024-01-04 21:09:45,France,91.06,0,PSP1,0,Master
2024-01-04 21:15:29,Austria,49.43,1,PSP1,1,Platinum
2024-01-04 21:15:29,Austria,156.77,0,PSP2,1,Platinum
2024-01-04 21:31:16,Austria,168.16,0,PSP2,1,Gold
2024-01-04 21:37:08,Germany,363.18,1,PSP3,0,Visa
2024-01-04 21:47:06,Spain,471.74,1,PSP2,1,Platinum
2024-01-04 21:48:50,Spain,95.42,1,PSP3,0,Gold
2024-01-04 21:54:21,Germany,375.98,1,PSP4,0,Gold
2024-01-04 22:00:34,Austria,7.73,0,PSP3,0,Visa
2024-01-04 22:06:02,Austria,186.98,0,PSP3,0,Gold
2024-01-04 22:08:47,Germany,107.65,0,PSP2,1,Master
2024-01-04 22:11:31,Austria,476.02,0,PSP5,1,Master
2024-01-04 22:22:08,Austria,139.55,0,PSP3,0,Visa
2024-01-04 22:22:39,Austria,139.55,0,PSP3,0,Visa
2024-01-04 22:22:59,Austria,139.55,0,PSP3,0,Visa
2024-01-04 22:26:29,Spain,152.36,1,PSP4,0,Master
2024-01-04 22:41:21,France,439.15,1,PSP3,0,Master
2024-01-04 22:49:50,France,126.3,0,PSP3,0,Visa
2024-01-04 22:56:08,Spain,179.08,1,PSP1,1,Visa
2024-01-04 22:56:54,Spain,281.65,1,PSP1,0,Visa
2024-01-04 23:02:59,Austria,121.0,0,PSP5,0,Master
2024-01-04 23:03:04,Austria,121.0,0,PSP5,0,Master
2024-01-04 23:03:40,Austria,121.0,0,PSP5,0,Master
2024-01-04 23:10:53,France,82.48,1,PSP1,0,Master
2024-01-04 23:20:49,Austria,405.41,0,PSP2,0,Platinum
2024-01-04 23:21:05,Austria,405.41,0,PSP2,0,Platinum
2024-01-04 23:21:37,Austria,405.41,0,PSP2,0,Platinum
2024-01-04 23:22:34,Austria,294.07,1,PSP3,0,Visa
2024-01-04 23:44:44,France,494.95,0,PSP5,0,Master
2024-01-04 23:50:38,Austria,66.27,0,PSP4,0,Master
2024-01-04 23:50:38,Austria,66.27,0,PSP4,0,Master
2024-01-04 23:54:32,France,141.68,0,PSP3,0,Gold
2024-01-05 00:17:04,Germany,273.41,1,PSP3,1,Master
2024-01-05 00:21:17,Austria,207.16,1,PSP5,1,Visa
2024-01-05 00:39:35,Spain,471.55,0,PSP2,1,Platinum
2024-01-05 00:40:26,Spain,471.55,0,PSP2,1,Platinum
2024-01-05 00:40:31,France,198.07,1,PSP3,0,Master
2024-01-05 00:49:25,France,26.92,0,PSP5,1,Platinum
2024-01-05 00:49:47,France,26.92,0,PSP5,1,Platinum
2024-01-05 00:49:58,France,26.92,0,PSP5,1,Platinum
2024-01-05 00:50:04,France,26.92,0,PSP5,1,Platinum
2024-01-05 00:53:35,France,157.67,0,PSP4,1,Master
2024-01-05 00:56:35,France,253.27,1,PSP1,0,Visa
2024-01-05 00:59:27,Germany,430.54,1,PSP5,1,Master
2024-01-05 01:12:44,Austria,179.15,1,PSP1,0,Visa
2024-01-05 01:14:09,Austria,396.71,0,PSP5,1,Visa
2024-01-05 01:14:42,France,61.84,0,PSP2,0,Platinum
2024-01-05 01:40:58,Spain,490.95,1,PSP4,0,Master
2024-01-05 02:02:19,Spain,310.53,1,PSP3,0,Master
2024-01-05 02:13:04,Germany,60.45,1,PSP5,1,Gold
2024-01-05 02:20:19,Germany,186.1,0,PSP1,1,Platinum
2024-01-05 02:25:03,Spain,478.03,1,PSP5,1,Gold
